FACILTOTSCP,UPTAENM,X,Y,target,label
55,한식,202485.2761,453302.1516,1,0
55,호프/통닭,206709.8622,456616.2779,1,0
55,기타,208005.3014,453321.1968,1,0
55,기타,208005.3014,453321.1968,0,0
55,한식,206924.5796,458009.4299,1,0
55,한식,206924.5796,458009.4299,0,0
55,기타,193576.67,451057.5392,1,0
55,일식,193005.5249,449527.1489,1,0
55,식육(숯불구이),194009.1466,441259.6945,1,0
55,호프/통닭,210014.2452,445423.2772,1,0
55,한식,212753.1713,444156.8459,0,0
55,기타,196779.1228,447067.25,1,0
55,일식,197695.6695,452110.4877,1,0
55,분식,200105.3859,453452.3706,1,0
55,한식,207380.5067,448585.1222,0,0
55,중국식,205566.9378,448637.4087,1,0
55,일식,207870.7995,449721.1187,1,0
55,김밥(도시락),208999.5575,449386.4252,1,0
55,한식,208963.3333,449486.8766,1,0
55,기타,202107.8232,459596.129,1,0
55,분식,206289.3624,457834.7203,1,0
55,뷔페식,196738.5972,450808.7672,1,0
55,기타,193364.119,450500.1706,1,0
55,호프/통닭,193785.0047,450404.5174,1,0
55,한식,193008.4283,450780.596,1,0
55,한식,194122.7587,440884.178,1,0
55,한식,209367.8296,445103.8863,1,0
55,한식,210958.8482,443116.6712,1,0
55,한식,208707.0899,446299.3528,1,0
55,기타,199153.4518,451522.5577,1,0
55,식육(숯불구이),204830.9773,449477.4485,1,0
55,호프/통닭,205891.3507,449402.9692,1,0
55,경양식,192527.8137,454024.4741,1,0
55,한식,192703.5548,455605.1508,1,0
55,일식,192696.2653,447151.9617,1,0
55,한식,193370.572,442780.1807,1,0
55,기타,202408.9274,443494.4341,1,0
55,일식,,,1,0
55,"외국음식전문점(인도,태국등)",201050.9543,452236.3892,1,0
55,호프/통닭,206635.0206,450465.1448,1,0
55,호프/통닭,204423.681,452230.0554,1,0
55,일식,204228.6447,453604.419,1,0
55,한식,206711.4223,456403.8489,1,0
55,한식,204081.3862,464472.8109,1,0
55,한식,202735.7593,460259.8928,1,0
55,식육(숯불구이),202735.7593,460259.8928,0,0
55,일식,206830.7287,457636.742,1,0
55,한식,191998.5246,455694.3284,1,0
55,한식,192043.1654,455100.2151,1,0
55,기타,191385.0574,446098.5559,1,0
55,중국식,195085.0934,445563.3152,1,0
55,경양식,194304.4238,440922.5668,1,0
55,한식,201807.2379,446164.3992,1,0
55,한식,203690.8756,444803.8717,1,0
55,한식,202520.9722,443946.8329,1,0
55,한식,201426.2959,460541.9267,0,0
55,경양식,213630.1171,449515.761,0,0
55,편의점,192028.4159,452265.9522,1,1
55,커피숍,194109.8602,449424.2935,1,1
55,커피숍,185448.0719,446340.9798,1,1
55,커피숍,205130.5917,445590.0968,0,1
55,기타 휴게음식점,211710.4537,447832.2584,1,1
55,기타 휴게음식점,201404.4698,451121.1665,1,1
55,패스트푸드,199522.9449,447884.6906,1,1
55,키즈카페,204079.1852,446409.2593,1,1
55,커피숍,204415.1374,457991.4038,1,1
55,커피숍,186940.7874,446955.3563,1,1
55,커피숍,198329.5188,453762.4303,1,1
55,커피숍,203638.0799,455887.366,1,1
55,전통찻집,198499.4204,451192.7526,1,1
55,일반조리판매,193067.8944,456169.7119,1,1
55,커피숍,196874.021,441472.9764,1,1
55,전통찻집,203290.3308,444571.7353,0,1
55,커피숍,194991.7474,441906.4275,0,1
55.01,경양식,202305.0847,443831.9094,1,0
55.03,기타,192846.7352,449930.293,0,0
55.03,일식,211130.3178,448564.8969,1,0
55.03,커피숍,208937.7607,442873.588,1,1
55.03,기타 휴게음식점,192585.5714,456495.9851,1,1
55.04,커피숍,185738.4479,448780.6656,1,1
55.04,커피숍,203344.7616,442947.6445,1,1
55.05,기타,199350.9615,446603.7805,1,0
55.05,횟집,195923.9074,449451.0162,1,0
55.06,한식,193308.7921,457631.7757,1,0
55.06,커피숍,195880.3799,441617.9535,1,1
55.07,한식,190125.5648,453090.1498,1,0
55.07,한식,185328.9146,448157.3872,1,0
55.07,한식,199089.8375,452490.2459,1,0
55.07,기타,190144.8929,453302.0499,1,0
55.07,기타,196229.6817,449658.7146,1,0
55.08,한식,185517.646,450898.3544,1,0
55.08,기타,197470.2491,442599.3185,1,0
55.08,일반조리판매,197011.7375,447430.1003,1,1
55.08,기타 휴게음식점,198990.9212,452489.8308,1,1
55.1,경양식,192095.1262,452727.0448,1,0
55.1,기타,209091.2829,444212.1795,1,0
55.1,호프/통닭,207355.4426,454658.6188,1,0
55.1,경양식,202758.3091,455473.0069,1,0
55.1,기타,202314.5639,459158.9271,1,0
55.1,감성주점,202631.8552,446770.951,0,0
55.1,한식,202314.5639,459158.9271,0,0
55.1,커피숍,194518.7469,450638.8324,0,1
55.1,커피숍,198244.5807,442582.6129,0,1
55.1,커피숍,188731.1732,446717.4309,1,1
55.1,기타 휴게음식점,192595.2507,449508.9431,1,1
55.11,기타,194956.2536,448813.4151,1,0
55.11,분식,195632.9399,448802.0482,1,0
55.11,커피숍,183007.2201,450515.642,1,1
55.11,커피숍,183007.2201,450515.642,0,1
55.12,중국식,190838.3248,439761.362,1,0
55.13,기타,212460.9223,448851.4507,0,0
55.14,기타,191809.8593,443428.9573,1,0
55.14,일식,199972.5658,452190.2916,1,0
55.14,커피숍,211453.0509,443165.7557,0,1
55.16,한식,202249.0597,444042.0443,1,0
55.16,패밀리레스트랑,210880.4919,442880.4132,1,0
55.17,기타,200582.9052,450444.1693,1,0
55.17,일식,191843.8295,451282.5582,1,0
55.17,기타,189590.2119,443608.7947,1,0
55.17,커피숍,210719.9665,447609.3363,1,1
55.19,호프/통닭,198595.871,453214.3396,1,0
55.19,기타,197678.7961,448034.4969,1,0
55.2,일식,191536.0371,447172.0534,1,0
55.2,기타,194889.655,448698.9044,1,0
55.2,기타,202238.3785,449620.5562,1,0
55.2,일식,205940.1684,448647.3796,1,0
55.2,중국식,189590.2119,443608.7947,1,0
55.2,기타,188484.1101,449194.2815,0,0
55.2,기타,204240.1615,442920.4366,0,0
55.21,한식,203284.5565,459715.8396,1,0
55.22,호프/통닭,203083.2801,442721.5484,1,0
55.22,분식,203083.2801,442721.5484,1,0
55.23,기타,211736.1177,450152.7724,1,0
55.27,한식,196762.1794,450946.022,1,0
55.28,한식,184345.724,451171.2877,1,0
55.28,한식,185095.247,450885.0584,1,0
55.29,기타,193374.4085,451157.1937,1,0
55.31,일식,194963.2747,444866.8456,1,0
55.32,한식,195158.8968,441884.1305,1,0
55.33,한식,185846.3165,451695.2923,1,0
55.33,한식,212175.9421,444782.3385,0,0
55.34,"외국음식전문점(인도,태국등)",199007.414,451572.3187,1,0
55.34,한식,206133.9128,453260.217,1,0
55.35,감성주점,192890.8072,449273.3747,1,0
55.35,한식,190484.4826,446650.4136,1,0
55.35,일식,188702.6261,448433.5373,0,0
55.37,한식,,,1,0
55.38,한식,193177.985,449622.2465,1,0
55.38,호프/통닭,202113.8696,451897.5819,1,0
55.38,기타,191370.9404,450040.7345,1,0
55.38,한식,203094.9592,442455.2311,0,0
55.38,한식,203094.9592,442455.2311,0,0
55.38,한식,203094.9592,442455.2311,0,0
55.38,기타 휴게음식점,191370.9404,450040.7345,1,1
55.39,한식,203036.5187,453979.1703,1,0
55.39,기타,191194.5513,450640.5427,1,0
55.4,기타,195876.603,443679.8453,1,0
55.4,한식,202983.5888,456723.3642,1,0
55.4,"외국음식전문점(인도,태국등)",195708.2423,450597.0424,1,0
55.4,호프/통닭,187670.4164,447030.5604,0,0
55.4,기타,202827.1754,455591.1836,0,0
55.4,패스트푸드,204933.4237,445141.7704,1,1
55.41,한식,193203.4546,450777.2474,1,0
55.41,중국식,211121.7604,448532.8803,1,0
55.41,"외국음식전문점(인도,태국등)",208570.2306,444895.8835,1,0
55.41,커피숍,195923.9074,449451.0162,1,1
55.44,한식,204624.9355,454456.7406,1,0
55.44,경양식,196778.0482,445073.944,1,0
55.44,호프/통닭,190086.3163,442803.6958,1,0
55.44,한식,209493.3543,444297.592,1,0
55.44,커피숍,201561.602,454303.5022,0,1
55.47,기타,198796.8386,450687.2312,1,0
55.48,경양식,205410.4332,450993.6978,1,0
55.49,기타,188788.4112,446985.6423,1,0
55.5,한식,211661.8057,443541.7906,1,0
55.5,한식,207148.3747,445418.5621,1,0
55.5,분식,211661.8057,443541.7906,1,0
55.5,한식,193262.7912,450939.0192,1,0
55.5,기타,190086.6254,453231.4277,1,0
55.5,호프/통닭,211661.8057,443541.7906,1,0
55.5,아이스크림,189878.5841,441837.1311,1,1
55.51,한식,184959.6079,450097.5948,1,0
55.51,"외국음식전문점(인도,태국등)",190996.3573,445841.3776,1,0
55.51,경양식,206765.7531,450374.6521,0,0
55.51,커피숍,193782.2228,460763.5479,1,1
55.52,커피숍,206444.7081,449437.3393,1,1
55.53,한식,198447.6294,450791.9884,1,0
55.54,기타,189761.0726,447003.113,1,0
55.54,호프/통닭,199021.3492,452314.6647,1,0
55.54,한식,199147.6308,452328.5102,1,0
55.54,일반조리판매,212926.0899,450751.5243,1,1
55.56,기타,199382.4768,447897.1666,1,0
55.56,한식,191345.9305,439450.2404,1,0
55.58,기타,185659.8741,446147.125,1,0
55.59,한식,185581.018,450935.144,1,0
55.59,커피숍,185846.3165,451695.2923,1,1
55.6,기타,211107.7383,447120.0098,1,0
55.62,기타,198244.5807,442582.6129,1,0
55.62,기타 휴게음식점,194774.297,454564.9796,1,1
55.64,아이스크림,191812.9232,444102.8711,1,1
55.65,기타,203184.1089,444431.8739,0,0
55.66,경양식,197294.9486,447591.3235,1,0
55.67,커피숍,202465.0425,457640.2398,1,1
55.68,한식,192778.7856,449539.2732,1,0
55.68,분식,190996.3573,445841.3776,1,0
55.68,경양식,212452.5586,441411.9064,1,0
55.68,기타,192778.7856,449539.2732,1,0
55.68,기타 휴게음식점,200999.3562,451654.4182,1,1
55.7,"외국음식전문점(인도,태국등)",192556.2136,449264.192,1,0
55.7,"외국음식전문점(인도,태국등)",197045.8495,448447.559,1,0
55.7,중국식,203321.5623,451001.8687,1,0
55.7,기타,189603.2229,441801.1351,1,0
55.7,커피숍,189603.2229,441801.1351,1,1
55.71,"외국음식전문점(인도,태국등)",193044.79,449555.1093,1,0
55.71,한식,199926.8282,453390.2333,1,0
55.71,백화점,210929.9197,448537.4067,1,1
55.72,한식,193128.0037,452891.6156,1,0
55.72,한식,190282.7592,453213.1985,1,0
55.72,호프/통닭,204773.9657,438573.0919,1,0
55.74,일식,186070.933,443451.6148,1,0
55.74,식육(숯불구이),194477.9257,444726.1571,1,0
55.74,편의점,197011.7375,447430.1003,1,1
55.74,일반조리판매,189603.2229,441801.1351,0,1
55.76,한식,207348.6871,452937.7905,1,0
55.77,라이브카페,191229.3475,450256.8907,0,0
55.77,한식,191016.1979,441283.9612,1,0
55.77,한식,191229.3475,450256.8907,1,0
55.77,호프/통닭,191982.7348,443643.3899,1,0
55.77,패스트푸드,201992.9428,456250.2859,1,1
55.78,기타,201373.65,451204.9472,1,0
55.79,한식,209033.3395,449192.4025,1,0
55.79,기타,190701.7544,452844.0592,1,0
55.79,커피숍,201598.9235,451353.7977,1,1
55.8,기타,200070.9324,448321.4744,1,0
55.8,한식,192782.719,457309.0424,1,0
55.8,정종/대포집/소주방,205821.1864,452148.5372,1,0
55.8,경양식,194278.1114,450729.025,1,0
55.8,기타,185685.5382,446514.8719,1,0
55.8,한식,191093.8755,447795.0218,1,0
55.8,커피숍,192874.9149,455280.7721,1,1
55.8,기타 휴게음식점,207918.3204,458383.9834,1,1
55.81,일식,193209.2835,446474.9566,0,0
55.82,기타,195430.0317,449126.4291,1,0
55.83,기타,199254.2967,448065.045,1,0
55.83,일식,185431.5362,449756.1246,1,0
55.83,한식,191815.0871,444159.8409,1,0
55.83,기타,212969.9599,447786.2992,1,0
55.83,기타,204514.383,449038.21,0,0
55.83,커피숍,206388.8623,457966.641,1,1
55.84,한식,205788.6098,452186.3306,1,0
55.85,호프/통닭,201757.3351,452501.9505,1,0
55.85,호프/통닭,201525.451,458641.4249,1,0
55.86,한식,190991.8673,439928.0683,1,0
55.86,식육(숯불구이),191006.768,441266.3901,1,0
55.86,커피숍,208235.2014,442436.188,1,1
55.87,일식,193377.4856,451141.7076,1,0
55.87,중국식,190089.2345,442470.6005,1,0
55.87,한식,198593.8428,449264.7189,1,0
55.87,한식,197271.475,447591.3402,1,0
55.87,한식,200100.4709,454548.4244,1,0
55.87,한식,185235.1831,448697.8582,1,0
55.88,한식,195882.6636,449346.1024,1,0
55.89,경양식,,,1,0
55.89,한식,211067.0355,448508.5525,1,0
55.9,일식,203886.6856,462768.2736,1,0
55.9,기타,200236.3287,448958.8426,1,0
55.9,중국식,205210.3588,445154.4223,1,0
55.9,경양식,185843.3206,445974.1289,0,0
55.9,"외국음식전문점(인도,태국등)",201559.5342,454191.8349,0,0
55.9,일반조리판매,203886.6856,462768.2736,0,1
55.9,커피숍,201385.8002,457542.0347,1,1
55.9,백화점,210929.9197,448537.4067,0,1
55.91,경양식,194772.9754,445623.0802,1,0
55.91,호프/통닭,203214.2065,446498.8357,1,0
55.91,패스트푸드,183633.1836,452005.7556,1,1
55.92,분식,187657.101,444611.3918,1,0
55.92,커피숍,203604.431,446214.6287,1,1
55.93,"외국음식전문점(인도,태국등)",199021.3294,452364.622,1,0
55.93,한식,192028.4159,452265.9522,1,0
55.93,기타,190144.8929,453302.0499,1,0
55.94,분식,205316.2153,453778.455,1,0
55.94,기타,190946.3606,448369.1131,1,0
55.95,중국식,211792.4407,448942.0408,1,0
55.97,한식,203044.0275,456354.9578,1,0
55.97,한식,201587.5152,452184.8515,1,0
55.98,한식,191366.8472,451424.701,1,0
55.99,한식,197374.4798,452693.526,1,0
55.99,한식,205850.7529,449421.5572,1,0
55.99,분식,204615.3648,444884.3946,1,0
55.99,기타,193735.7518,456591.0452,1,0
56,중국식,205835.767,448525.3189,1,0
56,한식,207318.9856,452985.0648,1,0
56,호프/통닭,202588.1499,455686.4004,1,0
56,한식,204962.0527,462608.5381,1,0
56,한식,192816.0798,455396.6837,1,0
56,한식,193283.1058,457099.4306,1,0
56,일식,196275.8188,449476.9726,1,0
56,호프/통닭,187511.8676,444952.7593,1,0
56,한식,190916.204,442206.8872,1,0
56,분식,192978.0271,444583.5059,1,0
56,한식,190777.4306,446138.2699,1,0
56,기타,198579.1879,441911.5242,1,0
56,기타,204641.2483,444211.9719,1,0
56,기타,210045.7483,442930.6873,1,0
56,기타,209759.9448,445635.2885,1,0
56,호프/통닭,210165.9,447239.515,1,0
56,기타,212341.6104,449892.891,1,0
56,기타,204657.1534,454465.1398,1,0
56,한식,205692.5781,451736.5423,1,0
56,기타,207522.246,452613.5544,1,0
56,김밥(도시락),207031.3318,454264.2486,1,0
56,한식,200552.434,453999.2887,1,0
56,한식,203896.9319,463561.2103,1,0
56,한식,193642.0523,456305.2757,1,0
56,기타,192459.8704,451038.0304,1,0
56,호프/통닭,190940.5058,443358.7651,1,0
56,한식,190846.0474,448030.7705,1,0
56,한식,192494.5593,441357.5618,1,0
56,기타,201487.1554,445552.5081,1,0
56,일식,201968.4745,445227.3935,1,0
56,한식,201968.4745,445227.3935,1,0
56,한식,,,1,0
56,중국식,212563.0505,441406.9814,1,0
56,"외국음식전문점(인도,태국등)",199327.2686,451427.9924,1,0
56,한식,203732.0179,451659.3346,1,0
56,기타,203208.9955,450729.8892,0,0
56,한식,203223.4244,461709.6314,1,0
56,일식,203463.2314,461610.5805,1,0
56,기타,195310.8562,454615.2832,1,0
56,한식,193556.0008,451521.9888,0,0
56,기타,195322.5482,450475.226,1,0
56,기타,192640.7554,449518.1472,0,0
56,기타,193424.0595,450807.9271,1,0
56,분식,187562.6742,446472.986,1,0
56,분식,190557.0066,448482.0655,1,0
56,한식,197199.0875,442518.7439,1,0
56,한식,194511.1359,442749.0238,1,0
56,경양식,201239.8756,443382.1048,1,0
56,일식,211698.8336,449357.8826,1,0
56,한식,199370.823,451114.589,1,0
56,"외국음식전문점(인도,태국등)",199141.6338,451495.4447,1,0
56,기타,196334.7241,446872.6608,1,0
56,한식,204191.3143,452650.9486,1,0
56,한식,200464.284,453940.2846,1,0
56,한식,201272.2704,460614.7173,1,0
56,중국식,194965.417,450809.6707,1,0
56,기타,191417.4831,450522.8005,1,0
56,일식,186711.5327,449978.5634,1,0
56,중국식,185292.7666,450863.0269,1,0
56,호프/통닭,185702.4332,450616.8864,1,0
56,"외국음식전문점(인도,태국등)",185702.4332,450616.8864,1,0
56,한식,190757.6969,440558.0861,1,0
56,한식,192922.3237,445666.6893,1,0
56,한식,196434.3368,445052.53,1,0
56,분식,195169.0762,442768.6235,1,0
56,한식,201962.8388,445158.312,1,0
56,한식,193381.1547,451116.1008,0,0
56,기타,198213.7665,441742.0171,0,0
56,기타,201977.5883,445339.0517,0,0
56,한식,210932.2037,442938.8603,0,0
56,아이스크림,191602.0344,445730.4555,1,1
56,커피숍,195091.3019,444629.2548,0,1
56,아이스크림,205975.9142,443009.6133,1,1
56,기타 휴게음식점,208902.2231,444404.5869,1,1
56,커피숍,210853.6744,447633.142,1,1
56,커피숍,205601.7871,455646.7601,1,1
56,커피숍,192775.5056,455391.6726,1,1
56,커피숍,205130.5917,445590.0968,0,1
56,커피숍,203252.9456,443273.3266,0,1
56,전통찻집,212494.3277,441590.0623,1,1
56,커피숍,,,1,1
56,기타 휴게음식점,208707.0899,446299.3528,1,1
56,편의점,198129.4355,450900.2397,1,1
56,커피숍,204574.8239,449022.8089,1,1
56,일반조리판매,194591.0025,456457.166,0,1
56,기타 휴게음식점,193424.0595,450807.9271,0,1
56,커피숍,194584.2739,449045.8423,1,1
56,커피숍,187002.9085,442669.3291,0,1
56,커피숍,196510.4318,440540.1025,1,1
56,편의점,193857.9342,442448.2726,1,1
56,커피숍,202447.8098,445613.9391,1,1
56,기타 휴게음식점,200806.1803,451624.0926,0,1
56,커피숍,197776.1214,449476.8266,1,1
56,기타 휴게음식점,196627.1132,451880.3612,1,1
56,커피숍,195030.2722,450777.3401,0,1
56,패스트푸드,202672.5037,453715.8181,0,1
56,커피숍,203968.9154,442568.3837,0,1
56.01,중국식,194870.3844,444631.1127,1,0
56.02,한식,199513.0405,442328.581,0,0
56.03,경양식,197158.9236,447399.9644,1,0
56.04,한식,186143.0395,443851.276,1,0
56.04,경양식,203750.1526,442541.8395,1,0
56.05,호프/통닭,188670.7781,449371.1897,1,0
56.06,호프/통닭,200896.4887,443317.7338,1,0
56.07,한식,194468.7606,454054.856,1,0
56.07,기타,193325.6431,451189.739,0,0
56.07,한식,204107.7891,463727.4845,0,0
56.08,경양식,199190.0919,452787.9465,1,0
56.09,한식,185340.7437,450856.8287,0,0
56.09,일반조리판매,189982.3445,441928.6904,1,1
56.1,호프/통닭,206740.9598,454517.5753,1,0
56.1,경양식,202957.8979,461804.794,1,0
56.1,호프/통닭,206440.6854,457982.2733,1,0
56.1,정종/대포집/소주방,193304.7463,453075.6835,1,0
56.1,호프/통닭,185882.446,451924.9949,1,0
56.1,분식,186966.0362,451047.2873,0,0
56.1,한식,189978.0509,440363.9545,1,0
56.1,한식,190394.5718,448656.727,1,0
56.1,한식,200395.885,444930.22,1,0
56.1,한식,201531.5717,446115.0791,1,0
56.1,경양식,204506.4152,444321.2387,1,0
56.1,기타,202970.1188,447114.9772,1,0
56.1,기타,203557.1825,445717.0994,1,0
56.1,한식,211600.2532,450019.2895,1,0
56.1,한식,197738.8777,450645.3731,1,0
56.1,분식,202551.7846,453432.9854,1,0
56.1,경양식,194835.3243,450643.7981,1,0
56.1,한식,193038.6952,452862.6076,1,0
56.1,기타,190488.5128,447425.4985,1,0
56.1,호프/통닭,193818.1801,446332.0898,1,0
56.1,한식,201101.8833,442445.5639,1,0
56.1,기타,196948.9333,450906.1778,1,0
56.1,호프/통닭,205842.9299,451232.226,1,0
56.1,한식,192554.0433,455068.3818,1,0
56.1,한식,196817.9323,451453.5,1,0
56.1,기타,193430.8653,450431.6233,1,0
56.1,일식,191376.1881,441038.1241,1,0
56.1,분식,191310.811,439390.0057,1,0
56.1,한식,190411.4462,446977.9752,1,0
56.1,경양식,190890.806,447477.5338,1,0
56.1,한식,195954.4513,442712.5506,1,0
56.1,한식,207967.7855,444416.6328,1,0
56.1,한식,201775.5374,451638.5555,1,0
56.1,기타,197428.923,452041.1779,1,0
56.1,한식,196365.7085,456017.5562,1,0
56.1,기타,191972.6398,445339.5778,1,0
56.1,한식,190402.7714,446665.6906,1,0
56.1,일식,190777.4306,446138.2699,1,0
56.1,호프/통닭,194959.5476,444004.8451,1,0
56.1,"외국음식전문점(인도,태국등)",195407.0729,444587.5609,1,0
56.1,한식,202986.4345,443219.8342,1,0
56.1,분식,212251.6035,448345.7274,0,0
56.1,일식,206686.5953,450299.1248,0,0
56.1,한식,208180.1137,448647.1504,0,0
56.1,커피숍,194867.5338,442268.3548,1,1
56.1,커피숍,194066.5823,451295.494,1,1
56.1,기타 휴게음식점,209074.9008,445657.8093,1,1
56.1,기타 휴게음식점,209039.148,446007.9668,1,1
56.1,커피숍,186135.119,450735.2569,1,1
56.1,커피숍,204679.9732,444418.7407,1,1
56.1,기타 휴게음식점,209789.6883,445291.9208,1,1
56.1,기타 휴게음식점,204831.4613,451444.506,0,1
56.1,커피숍,190587.2492,445904.1655,0,1
56.11,경양식,213322.4698,443597.9633,1,0
56.12,일식,207281.4972,451113.2391,1,0
56.12,한식,208889.865,455878.5428,1,0
56.12,한식,207662.4353,449396.9664,0,0
56.12,커피숍,205167.5355,448920.6826,0,1
56.13,"외국음식전문점(인도,태국등)",199028.6049,451410.6894,1,0
56.13,기타,201556.1866,446051.5211,1,0
